time,open,high,low,close
1774978200,6538.25,6541.5,6537.5,6538.5
1774978260,6538.75,6544.5,6538.75,6542.75
1774978320,6542.5,6547.5,6540.75,6541
1774978380,6540.5,6547,6540.25,6546
1774978440,6546,6551.25,6545,6549.5
1774978500,6549.25,6552.25,6548.5,6549.25
1774978560,6549.25,6549.5,6534.5,6542.25
1774978620,6542,6544.25,6532.5,6535
1774978680,6534.75,6537,6529.75,6533
1774978740,6532.75,6538.5,6532,6536.75
1774978800,6536.5,6542.75,6535.75,6541
1774978860,6540.75,6540.75,6535.5,6536.75
1774978920,6537,6538,6532,6534.75
1774978980,6534.5,6538.25,6534.5,6535.25
1774979040,6535,6536.75,6530.75,6535.25
1774979100,6535,6536.5,6532.25,6535.75
1774979160,6535.5,6537.25,6534,6535.25
1774979220,6535.25,6543.5,6534.25,6540.25
1774979280,6539.75,6541,6537,6538
1774979340,6538,6540.5,6537.25,6539.5
1774979400,6539.75,6541.25,6538.25,6539.25
1774979460,6539,6543.25,6538.5,6539.25
1774979520,6539.25,6541,6536.75,6539.75
1774979580,6539.75,6541,6537.75,6539.25
1774979640,6539,6540.75,6537,6540.25
1774979700,6540,6540.25,6532.25,6534
1774979760,6534.25,6535,6530,6531.75
1774979820,6531.5,6534,6530.75,6532
1774979880,6532.25,6534,6529.25,6533
1774979940,6532.75,6533.75,6530.5,6531.75
1774980000,6531.75,6538,6531.75,6535.75
1774980060,6535.75,6542.5,6535.25,6539.75
1774980120,6540,6544.25,6539.25,6539.75
1774980180,6539.5,6542.25,6537.75,6540
1774980240,6540,6541.5,6536.75,6538
1774980300,6537.75,6542.5,6537.75,6541.5
1774980360,6542.25,6544,6537.25,6538.75
1774980420,6539,6543.5,6539,6542.5
1774980480,6542.5,6543.75,6541.25,6543
1774980540,6543,6547.25,6542,6544.75
1774980600,6544.75,6545,6541.5,6541.75
1774980660,6541.75,6542,6537.5,6540
1774980720,6540.25,6540.25,6536.75,6537.75
1774980780,6537.75,6540.25,6536.25,6540
1774980840,6540,6544,6539.5,6542.5
1774980900,6542.75,6545,6542.25,6543.25
1774980960,6543.25,6547.25,6543,6546
1774981020,6545.75,6549.5,6544.75,6547.25
1774981080,6547.25,6547.75,6545.25,6545.5
1774981140,6545.25,6546.5,6544,6546.25
1774981200,6546.5,6547,6544.5,6545.5
1774981260,6545.25,6546.25,6542.75,6544
1774981320,6544,6545.5,6541.25,6544.25
1774981380,6544.25,6544.25,6541.75,6542.75
1774981440,6542.5,6544,6539.75,6540.75
1774981500,6541,6541.25,6538.75,6539.25
1774981560,6539.5,6541.25,6537.5,6538.5
1774981620,6538.25,6541.75,6537.5,6541.75
1774981680,6542,6550.5,6541.5,6545
1774981740,6544.75,6547.75,6544,6545
1774981800,6545.25,6546.75,6542.5,6543
1774981860,6543,6545.5,6540.5,6541
1774981920,6540.75,6542.75,6539.75,6541.25
1774981980,6541,6544,6540,6543.5
1774982040,6543.5,6545,6542.5,6543.5
1774982100,6543.25,6548.5,6542,6548.25
1774982160,6548,6551.25,6547.25,6549.5
1774982220,6549.5,6553.75,6549,6552.75
1774982280,6552.5,6554.5,6552.5,6553.5
1774982340,6553.5,6553.75,6550.25,6551
1774982400,6550.75,6551.25,6547,6548.75
1774982460,6549,6550,6546.25,6547.5
1774982520,6547.5,6549,6547,6547.75
1774982580,6547.75,6548,6545,6545.75
1774982640,6545.75,6547.75,6544.25,6547.75
1774982700,6548,6553.5,6547.75,6551.75
1774982760,6551.75,6554,6549.75,6552.75
1774982820,6552.75,6555,6552.5,6552.75
1774982880,6552.75,6553,6549.5,6550.25
1774982940,6550,6551,6547,6551
1774983000,6551.25,6555.5,6551,6554
1774983060,6554,6557,6553.5,6555.5
1774983120,6555.25,6555.75,6553.5,6554.5
1774983180,6554.5,6555.75,6554,6554.25
1774983240,6554.25,6555.75,6554,6555
1774983300,6554.75,6557,6554.5,6554.5
1774983360,6554.5,6556.25,6554.25,6556
1774983420,6555.75,6556,6553.25,6553.5
1774983480,6553.75,6556.25,6553.25,6556.25
1774983540,6556,6556.5,6554,6554.25
1774983600,6554.25,6557.25,6553.75,6557.25
1774983660,6557.25,6559.25,6556.25,6556.75
1774983720,6556.75,6558.75,6556,6557.75
1774983780,6557.5,6559.75,6557.5,6558.75
1774983840,6558.75,6559,6556,6557.25
1774983900,6557.25,6557.75,6554,6554.25
1774983960,6554.5,6555.25,6552,6553.5
1774984020,6553.5,6553.5,6550.5,6551.75
1774984080,6551.75,6551.75,6547.75,6548.25
1774984140,6548,6551.5,6548,6550.75
1774984200,6550.75,6560,6550.5,6557.75
1774984260,6557.75,6560,6556.75,6558
1774984320,6558,6558.25,6555.75,6557.75
1774984380,6557.75,6558.25,6555,6557.75
1774984440,6557.75,6559,6556.5,6558.5
1774984500,6558.75,6562.75,6558.5,6562.75
1774984560,6562.5,6564.25,6559.25,6559.25
1774984620,6559.25,6560,6557.5,6558.75
1774984680,6558.75,6561,6557,6559.5
1774984740,6559.5,6562,6559.5,6560.25
1774984800,6560.25,6563,6559.5,6562
1774984860,6562.25,6565,6562,6562.75
1774984920,6562.75,6565.5,6562.25,6565.25
